Birth Rate,CO2 Emissions,Country,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Cluster Category
0.012,1822.0,Montenegro,4158135026,0.063,424,0.007,0.4,0.094,77,72,2.1,0.196,0.679,0.125,619408,0.629,792000000,76000000,Cluster 2
0.011,169650.0,Netherlands,796332969121,0.119,5740,0.004,0.9,0.02,83,79,1.2,0.177,0.673,0.15,16530388,0.862,17868000000,21080000000,Cluster 2
0.013,47077.0,Norway,378849191625,0.101,7944,0.003,0.9,0.043,83,79,1.1,0.189,0.662,0.149,4828726,0.788,4949000000,13221000000,Cluster 2
0.011,80307.0,Romania,164344371295,0.056,431,0.013,0.4,0.173,77,70,1.1,0.15,0.702,0.148,20367487,0.537,1687000000,1769000000,Cluster 2
0.012,1574368.0,Russian Federation,1222643696992,0.062,525,0.011,0.3,0.153,75,63,1.6,0.148,0.72,0.133,141909244,0.736,12369000000,23785000000,Cluster 2
0.01,46127.0,Serbia,40249472482,0.105,577,0.007,0.4,0.118,76,71,1.2,0.171,0.692,0.137,7320807,0.552,989000000,1107000000,Cluster 2
0.011,15310.0,Slovenia,49208375314,0.092,2235,0.003,0.6,0.059,82,76,1.0,0.14,0.696,0.165,2039669,0.501,2735000000,1456000000,Cluster 2
0.01,41598.0,Switzerland,509466368829,0.11,7277,0.004,0.8,0.028,84,80,1.2,0.152,0.681,0.167,7743831,0.736,16665000000,13058000000,Cluster 2
0.011,261813.0,Ukraine,117227769792,0.078,198,0.011,0.2,0.209,75,64,1.2,0.139,0.702,0.159,46053300,0.685,4349000000,3751000000,Cluster 2
0.013,475108.0,United Kingdom,2208001972524,0.099,3512,0.005,0.8,0.006,82,78,1.2,0.176,0.66,0.164,62276270,0.81,38564000000,61133000000,Cluster 2
0.017,24169.0,Bahrain,22938464723,0.045,729,0.007,0.5,0.079,77,75,1.2,0.205,0.775,0.02,1191539,0.885,1873000000,597000000,Cluster 2
0.019,577483.0,"Iran, Islamic Rep.",362661111280,0.072,357,0.017,0.1,0.12,75,71,0.7,0.237,0.712,0.051,73542954,0.7,2259000000,8503000000,Cluster 2
0.033,106651.0,Iraq,111659988889,0.046,143,0.031,0.0,0.156,72,65,0.7,0.415,0.551,0.034,30163199,0.69,1432000000,1221000000,Cluster 1
0.022,67029.0,Israel,205790471988,0.076,1973,0.004,0.6,0.042,83,80,1.2,0.272,0.624,0.104,7485600,0.918,5067000000,4241000000,Cluster 2
0.029,21254.0,Jordan,23818322918,0.095,368,0.018,0.3,0.092,75,72,1.0,0.356,0.61,0.034,5915000,0.822,3472000000,1202000000,Cluster 2
0.021,81869.0,Kuwait,105911338608,0.039,1463,0.01,0.5,0.062,75,73,0.9,0.253,0.724,0.023,2850102,0.982,660000000,6799000000,Cluster 2
0.013,20917.0,Lebanon,35139635158,0.074,604,0.009,0.3,0.096,81,77,0.6,0.247,0.67,0.083,4246924,0.871,7157000000,4928000000,Cluster 2
0.022,40264.0,Oman,48242913263,0.03,511,0.01,0.3,0.074,78,74,1.5,0.292,0.683,0.024,2663224,0.746,1092000000,1295000000,Cluster 2
0.033,23058.0,"Yemen, Rep.",27838718233,0.053,65,0.048,0.1,0.18,64,61,0.4,0.427,0.547,0.027,22229625,0.312,899000000,277000000,Cluster 1
0.014,395094.0,Australia,926710311519,0.09,4118,0.004,0.7,0.06,84,79,1.0,0.19,0.677,0.133,21691700,0.886,28022000000,21891000000,Cluster 2
0.022,847.0,Fiji,2925499821,0.042,143,0.02,0.2,0.079,72,66,0.8,0.292,0.662,0.047,852479,0.514,724000000,110000000,Cluster 2
0.024,99.0,"Micronesia, Fed. Sts.",277510923,0.134,357,0.033,0.2,0.154,69,68,0.3,0.374,0.588,0.039,103983,0.223,27000000,8000000,Cluster 1
0.014,32325.0,New Zealand,118952832655,0.1,2702,0.005,0.8,0.067,83,79,1.1,0.207,0.666,0.127,4315800,0.861,4591000000,2580000000,Cluster 2
0.031,3333.0,Papua New Guinea,7914594203,0.042,50,0.052,0.0,0.101,64,60,0.2,0.393,0.579,0.027,6704829,0.13,2100000,132000000,Cluster 1
0.033,198.0,Solomon Islands,597765363,0.078,91,0.028,0.0,0.153,68,66,0.1,0.409,0.559,0.032,514964,0.196,50000000,37700000,Cluster 1
0.028,172.0,Tonga,318522296,0.046,145,0.012,0.1,0.125,75,69,0.5,0.376,0.565,0.059,103557,0.233,16800000,19100000,Cluster 1
0.028,117.0,Vanuatu,610075807,0.039,103,0.016,0.1,0.055,73,69,0.6,0.385,0.576,0.039,230833,0.243,214000000,28000000,Cluster 1
0.017,499.0,Antigua and Barbuda,1206296296,0.046,638,0.009,0.4,0.101,78,73,1.6,0.267,0.661,0.073,86300,0.268,305000000,54000000,Cluster 2
0.017,179639.0,Argentina,378496221141,0.094,726,0.013,0.3,0.157,79,72,1.3,0.251,0.643,0.105,40023641,0.908,4476000000,5766000000,Cluster 2
0.016,1643.0,"Bahamas, The",7820420000,0.074,1640,0.012,0.3,0.055,78,71,1.0,0.23,0.702,0.068,354492,0.825,2025000000,386000000,Cluster 2
0.013,1624.0,Barbados,4592650000,0.08,1025,0.014,0.6,0.092,77,72,1.2,0.195,0.701,0.104,279006,0.322,1122000000,293000000,Cluster 2
0.025,414.0,Belize,1338500000,0.058,259,0.016,0.1,0.141,76,70,0.5,0.36,0.601,0.039,301016,0.452,256000000,43000000,Cluster 1
0.027,14408.0,Bolivia,17339992165,0.058,100,0.036,0.2,0.124,68,64,0.6,0.365,0.589,0.046,9993406,0.66,306000000,388000000,Cluster 1
0.016,367147.0,Brazil,1620188056417,0.088,733,0.016,0.4,0.447,77,69,0.9,0.259,0.673,0.067,193490922,0.84,5635000000,12897000000,Cluster 2
0.011,513937.0,Canada,1370839154047,0.114,4528,0.005,0.8,0.024,83,79,0.7,0.166,0.695,0.139,33628571,0.808,15568000000,30065000000,Cluster 2
0.014,67267.0,Chile,172323378550,0.075,760,0.008,0.4,0.073,82,76,1.0,0.226,0.685,0.089,16991729,0.884,2350000000,1504000000,Cluster 2
0.02,70850.0,Colombia,233821670544,0.07,358,0.016,0.3,0.13,77,70,0.9,0.291,0.654,0.055,45802561,0.747,2609000000,2301000000,Cluster 2
0.016,7818.0,Costa Rica,29382692643,0.097,619,0.009,0.3,0.197,81,77,0.4,0.255,0.682,0.064,4601424,0.706,2001000000,462000000,Cluster 2
0.022,20323.0,Dominican Republic,46484962937,0.054,256,0.026,0.3,0.181,76,70,0.9,0.315,0.625,0.059,9884265,0.725,4049000000,523000000,Cluster 2
0.019,253.0,Grenada,771481468,0.062,462,0.012,0.2,0.11,75,70,1.1,0.279,0.648,0.073,104296,0.357,112000000,10000000,Cluster 2
0.033,11844.0,Guatemala,37733606156,0.071,190,0.029,0.1,0.138,74,67,1.2,0.419,0.537,0.044,13988988,0.489,1179000000,862000000,Cluster 1
0.022,1555.0,Guyana,2025565089,0.064,165,0.033,0.2,0.145,68,63,0.6,0.376,0.591,0.033,781055,0.282,35000000,52000000,Cluster 1
0.027,2263.0,Haiti,6584649419,0.065,43,0.06,0.1,0.173,63,60,0.4,0.365,0.59,0.044,9765153,0.505,312000000,433000000,Cluster 1
0.027,7866.0,Honduras,14587485644,0.091,173,0.022,0.1,0.194,75,70,1.1,0.374,0.584,0.043,7469844,0.511,616000000,361000000,Cluster 1
0.016,8592.0,Jamaica,12125023181,0.052,229,0.016,0.2,0.164,75,70,1.1,0.296,0.626,0.078,2681386,0.536,2070000000,259000000,Cluster 2
0.02,446237.0,Mexico,895313142212,0.064,526,0.015,0.3,0.071,79,74,0.7,0.305,0.636,0.058,116422752,0.775,12542000000,8737000000,Cluster 2
0.024,4496.0,Nicaragua,8380736990,0.077,109,0.023,0.1,0.14,77,70,0.6,0.351,0.604,0.045,5743329,0.57,334000000,300000000,Cluster 2
0.021,8636.0,Panama,25925100000,0.081,541,0.017,0.4,0.082,80,74,1.7,0.296,0.638,0.066,3615846,0.648,2280000000,503000000,Cluster 2
0.025,4518.0,Paraguay,15929903100,0.075,187,0.021,0.2,0.283,74,70,0.9,0.34,0.61,0.051,6347383,0.583,225000000,229000000,Cluster 2
0.021,47356.0,Peru,121203519256,0.053,234,0.016,0.3,0.21,76,71,0.9,0.304,0.637,0.059,28934303,0.766,2440000000,1404000000,Cluster 2
0.017,385.0,St. Lucia,1180000000,0.081,537,0.014,0.4,0.106,77,72,1.1,0.258,0.66,0.083,175200,0.192,296000000,47000000,Cluster 2
0.017,202.0,St. Vincent and the Grenadines,674814815,0.051,317,0.019,0.3,0.092,74,70,1.1,0.269,0.663,0.068,109249,0.484,88000000,14000000,Cluster 2
0.019,2468.0,Suriname,3875409836,0.061,457,0.023,0.3,0.117,73,67,1.5,0.29,0.647,0.064,520173,0.664,70000000,35000000,Cluster 2
0.015,48177.0,Trinidad and Tobago,19332270662,0.061,887,0.021,0.4,0.119,73,66,1.4,0.208,0.711,0.081,1322518,0.092,548000000,136000000,Cluster 2
0.014,5311840.0,United States,14417900000000,0.177,8009,0.006,0.7,0.033,81,76,0.9,0.2,0.672,0.128,306771529,0.806,149510000000,106285000000,Cluster 3
0.015,7891.0,Uruguay,30461322555,0.089,803,0.011,0.4,0.153,80,73,1.2,0.228,0.634,0.138,3360431,0.942,1460000000,442000000,Cluster 2
0.021,185341.0,"Venezuela, RB",329419189567,0.058,665,0.014,0.3,0.199,77,71,1.0,0.298,0.647,0.055,28583040,0.887,1055000000,2275000000,Cluster 2
0.025,123475.0,Algeria,161207304960,0.042,181,0.024,0.1,0.08,72,69,0.9,0.271,0.681,0.047,37062820,0.675,323000000,737000000,Cluster 2
0.046,30418.0,Angola,82470894868,0.034,144,0.11,0.1,0.225,52,49,0.5,0.478,0.498,0.024,19549124,0.401,726000000,275000000,Cluster 1
0.024,5233.0,Botswana,13746712706,0.056,394,0.04,0.1,0.115,46,47,1.2,0.343,0.623,0.035,1969341,0.562,80000000,89000000,Cluster 1
0.045,308.0,Burundi,2026864414,0.088,19,0.061,0.0,0.124,54,51,0.2,0.439,0.535,0.025,9232753,0.106,2100000,35000000,Cluster 1
0.037,139.0,Comoros,543376206,0.034,27,0.063,0.1,0.105,62,59,0.2,0.422,0.549,0.029,683081,0.279,35000000,19000000,Cluster 1
0.044,3040.0,"Congo, Dem. Rep.",20523286237,0.07,15,0.092,0.0,0.565,51,47,0.2,0.455,0.517,0.028,62191161,0.399,10700000,150000000,Cluster 1
0.028,539.0,Djibouti,1128611700,0.088,111,0.062,0.1,0.103,62,59,0.2,0.341,0.622,0.037,834036,0.77,18000000,20500000,Cluster 1
0.024,204776.0,"Egypt, Arab Rep.",218887812550,0.048,126,0.02,0.3,0.11,73,68,0.9,0.315,0.63,0.055,78075705,0.43,13633000000,2696000000,Cluster 2
0.043,473.0,"Gambia, The",951805801,0.047,27,0.052,0.1,0.27,59,57,0.9,0.46,0.515,0.025,1680640,0.563,80000000,11000000,Cluster 1
0.037,12427.0,Kenya,32440133261,0.044,35,0.052,0.1,0.144,61,58,0.6,0.426,0.548,0.026,40909194,0.236,1620000000,212000000,Cluster 1
0.028,18.0,Lesotho,2175685681,0.108,118,0.077,0.0,0.112,48,47,0.5,0.376,0.581,0.043,2008921,0.248,25000000,278000000,Cluster 1
0.037,799.0,Liberia,1292696476,0.131,43,0.06,0.0,0.142,60,59,0.4,0.433,0.536,0.031,3957990,0.478,12000000,134000000,Cluster 1
0.022,59035.0,Libya,74755288917,0.033,389,0.014,0.1,0.06,77,73,1.8,0.294,0.66,0.046,6040612,0.776,170000000,2184000000,Cluster 2
0.035,2013.0,Madagascar,8704983553,0.045,19,0.044,0.0,0.49,65,62,0.4,0.434,0.537,0.028,21079532,0.319,633000000,110000000,Cluster 1
0.041,1239.0,Malawi,5398616985,0.085,30,0.053,0.0,0.246,54,53,0.2,0.458,0.511,0.031,15013694,0.155,47000000,93000000,Cluster 1
0.012,4118.0,Mauritius,9718331363,0.054,427,0.013,0.3,0.089,77,69,1.0,0.212,0.711,0.077,1280924,0.406,1585000000,423000000,Cluster 2
0.041,2882.0,Mozambique,9274448732,0.057,22,0.072,0.0,0.163,50,48,0.3,0.453,0.514,0.032,23967265,0.31,224000000,260000000,Cluster 1
0.027,3176.0,Namibia,11141417478,0.082,416,0.038,0.1,0.097,65,60,0.9,0.377,0.589,0.034,2178967,0.416,560000000,145000000,Cluster 1
0.042,78910.0,Nigeria,369062403182,0.056,80,0.082,0.2,0.176,52,51,0.5,0.44,0.532,0.027,159707780,0.435,738000000,8379000000,Cluster 1
0.037,594.0,Rwanda,5624809049,0.108,56,0.044,0.1,0.167,64,61,0.3,0.447,0.53,0.023,10836732,0.24,224000000,120000000,Cluster 1
0.036,99.0,Sao Tome and Principe,201037917,0.071,86,0.04,0.2,0.289,68,64,0.6,0.416,0.548,0.036,178228,0.619,11100000,600000,Cluster 1
0.017,704.0,Seychelles,973355738,0.037,394,0.012,0.4,0.127,78,69,1.3,0.223,0.701,0.076,89770,0.523,29000000,5000000,Cluster 2
0.038,689.0,Sierra Leone,2578159463,0.154,69,0.114,0.0,0.213,45,45,0.3,0.422,0.553,0.026,5751976,0.382,26000000,22000000,Cluster 1
0.022,460124.0,South Africa,365208432989,0.087,615,0.035,0.2,0.098,56,53,1.0,0.297,0.651,0.052,50895698,0.622,10308000000,8139000000,Cluster 1
0.031,1023.0,Swaziland,3891563478,0.084,261,0.063,0.1,0.098,48,49,0.6,0.388,0.578,0.033,1193148,0.215,51000000,87000000,Cluster 1
0.041,6846.0,Tanzania,22915004297,0.072,37,0.041,0.0,0.145,60,58,0.5,0.448,0.52,0.031,44973330,0.281,1279000000,861000000,Cluster 1
0.045,3784.0,Uganda,16030996179,0.092,43,0.051,0.1,0.202,58,56,0.4,0.489,0.487,0.024,33987213,0.145,802000000,464000000,Cluster 1
0.043,2428.0,Zambia,16190196832,0.061,75,0.064,0.1,0.209,56,53,0.4,0.469,0.504,0.027,13216985,0.387,125000000,128000000,Cluster 1
0.038,8236.0,Afghanistan,15936784436,0.087,43,0.075,0.0,0.157,61,58,0.5,0.486,0.492,0.022,28397812,0.247,138000000,86000000,Cluster 1
0.014,4221.0,Armenia,9260287416,0.046,143,0.016,0.3,0.192,78,71,1.3,0.205,0.689,0.105,2963496,0.636,456000000,466000000,Cluster 2
0.018,45731.0,Azerbaijan,52902703376,0.053,310,0.034,0.5,0.207,74,67,1.0,0.227,0.714,0.059,9054332,0.534,792000000,856000000,Cluster 2
0.021,56153.0,Bangladesh,100360101354,0.037,24,0.039,0.0,0.13,70,69,0.4,0.317,0.637,0.046,151125475,0.305,103000000,835000000,Cluster 1
0.021,477.0,Bhutan,1585396256,0.041,90,0.034,0.1,0.14,67,67,0.6,0.298,0.657,0.045,716939,0.348,64000000,43000000,Cluster 1
0.012,8286892.0,China,5930502270317,0.05,216,0.014,0.3,0.058,76,74,0.6,0.181,0.735,0.084,1337705000,0.492,50154000000,59840000000,Cluster 3
0.014,6241.0,Georgia,11638536862,0.101,267,0.015,0.3,0.158,77,70,0.9,0.173,0.685,0.142,4452800,0.529,737000000,329000000,Cluster 2
0.021,2008823.0,India,1708458876830,0.037,52,0.046,0.1,0.083,67,64,0.6,0.302,0.648,0.051,1205624648,0.309,14490000000,10490000000,Cluster 1
0.02,433989.0,Indonesia,709190823320,0.029,86,0.027,0.1,0.133,72,68,0.9,0.298,0.652,0.05,240676485,0.499,7618000000,8432000000,Cluster 2
0.009,1170715.0,Japan,5495387182996,0.096,4115,0.002,0.8,0.016,86,80,1.0,0.133,0.638,0.23,127450459,0.905,15356000000,39306000000,Cluster 2
0.009,567567.0,"Korea, Rep.",1094499350178,0.073,1498,0.004,0.8,0.055,84,77,1.0,0.162,0.727,0.111,49410366,0.819,14398000000,20802000000,Cluster 2
0.027,6399.0,Kyrgyz Republic,4794357795,0.067,60,0.027,0.2,0.315,74,65,1.0,0.3,0.655,0.044,5447900,0.353,336000000,398000000,Cluster 1
0.028,1874.0,Lao PDR,7181441152,0.026,29,0.059,0.1,0.226,68,66,0.6,0.368,0.595,0.037,6395713,0.331,385000000,215000000,Cluster 1
0.018,216804.0,Malaysia,247533525518,0.04,345,0.007,0.6,0.05,77,72,1.2,0.277,0.675,0.048,28275835,0.709,18152000000,8324000000,Cluster 2
0.022,1074.0,Maldives,2134104884,0.058,379,0.011,0.3,0.104,78,76,1.5,0.3,0.65,0.05,325694,0.4,1713000000,252000000,Cluster 2
0.023,11511.0,Mongolia,6200357070,0.063,143,0.029,0.1,0.201,71,63,0.9,0.27,0.692,0.038,2712738,0.676,288000000,319000000,Cluster 2
0.023,3755.0,Nepal,15994094607,0.059,36,0.036,0.1,0.08,68,66,0.3,0.371,0.58,0.049,26846016,0.168,378000000,528000000,Cluster 1
0.027,161396.0,Pakistan,177165635077,0.03,30,0.073,0.1,0.14,67,65,0.6,0.354,0.602,0.043,173149306,0.366,998000000,1370000000,Cluster 1
0.025,81591.0,Philippines,199589447424,0.042,90,0.025,0.3,0.077,72,65,0.9,0.353,0.61,0.037,93444322,0.453,3228000000,4194000000,Cluster 1
0.009,13520.0,Singapore,236420337243,0.041,1893,0.002,0.7,0.054,84,79,1.5,0.173,0.736,0.09,5076700,1.0,14178000000,18700000000,Cluster 2
0.018,12710.0,Sri Lanka,49567521670,0.034,82,0.009,0.1,0.102,77,71,0.8,0.251,0.671,0.078,20653000,0.183,1044000000,828000000,Cluster 2
0.033,2860.0,Tajikistan,5642178580,0.06,44,0.045,0.1,0.242,70,64,0.8,0.359,0.608,0.033,7627326,0.265,32400000,17800000,Cluster 1
0.011,295282.0,Thailand,318907930076,0.038,183,0.013,0.2,0.059,77,71,1.1,0.193,0.718,0.089,66402316,0.441,23809000000,7151000000,Cluster 2
0.036,183.0,Timor-Leste,934300000,0.056,46,0.052,0.0,0.11,68,64,0.4,0.473,0.496,0.031,1066409,0.295,31000000,68000000,Cluster 1
0.016,150230.0,Vietnam,115931749905,0.069,83,0.021,0.3,0.131,80,71,1.3,0.235,0.7,0.065,86932500,0.304,4450000000,1470000000,Cluster 2
0.013,4283.0,Albania,11926953259,0.055,207,0.015,0.5,0.128,80,74,0.9,0.228,0.671,0.101,2856673,0.522,1780000000,1454000000,Cluster 2
0.011,62222.0,Belarus,55220932614,0.056,323,0.005,0.3,0.092,77,65,1.1,0.148,0.712,0.139,9490000,0.746,665000000,748000000,Cluster 2
0.009,31125.0,Bosnia and Herzegovina,16775919279,0.098,427,0.007,0.5,0.079,78,73,0.8,0.174,0.675,0.151,3845929,0.392,662000000,247000000,Cluster 2
0.01,44679.0,Bulgaria,47726575741,0.076,480,0.011,0.5,0.111,77,70,1.4,0.133,0.683,0.183,7395599,0.723,4035000000,1382000000,Cluster 2
0.01,20884.0,Croatia,58873994412,0.078,1051,0.005,0.6,0.104,80,74,1.1,0.153,0.672,0.175,4417781,0.575,8255000000,859000000,Cluster 2
0.011,111752.0,Czech Republic,198493579255,0.074,1404,0.003,0.7,0.059,81,74,1.2,0.142,0.704,0.154,10474410,0.733,8017000000,4166000000,Cluster 2
0.012,18339.0,Estonia,19033475893,0.063,894,0.004,0.7,0.078,81,71,1.3,0.154,0.671,0.175,1331475,0.681,1412000000,723000000,Cluster 2
0.009,50583.0,Hungary,127503279792,0.08,1026,0.006,0.7,0.076,78,71,1.2,0.146,0.686,0.167,10000023,0.689,6338000000,2879000000,Cluster 2
0.015,1962.0,Iceland,12564705489,0.094,3730,0.002,0.9,0.103,84,80,1.1,0.209,0.669,0.121,318041,0.936,562000000,599000000,Cluster 2
0.009,406307.0,Italy,2055355252805,0.094,3205,0.003,0.5,0.04,85,80,1.5,0.14,0.657,0.203,59277417,0.683,40058000000,33053000000,Cluster 2
0.009,7616.0,Latvia,24009680460,0.065,742,0.008,0.7,0.096,78,69,1.1,0.142,0.675,0.184,2097555,0.677,963000000,771000000,Cluster 2
0.012,13561.0,Lithuania,36709511568,0.07,782,0.006,0.6,0.06,79,68,1.6,0.152,0.693,0.155,3097282,0.668,1034000000,936000000,Cluster 2
0.011,10873.0,"Macedonia, FYR",9338674078,0.07,309,0.009,0.5,0.095,77,73,1.0,0.174,0.709,0.117,2102216,0.57,209000000,141000000,Cluster 2
0.009,2589.0,Malta,8163841060,0.085,1707,0.006,0.6,0.046,84,79,1.1,0.156,0.699,0.145,414508,0.947,1238000000,366000000,Cluster 2
0.012,4855.0,Moldova,5811604052,0.117,190,0.015,0.3,0.164,72,65,0.7,0.167,0.722,0.112,3562045,0.449,232000000,324000000,Cluster 2
0.012,2582.0,Montenegro,4114881347,0.072,476,0.006,0.4,0.095,77,72,1.9,0.195,0.681,0.125,620078,0.631,765000000,72000000,Cluster 2
0.011,182078.0,Netherlands,777157702271,0.121,5676,0.004,0.9,0.018,83,79,1.2,0.175,0.671,0.154,16615394,0.871,18690000000,19772000000,Cluster 2
0.011,78745.0,Romania,164792252746,0.059,457,0.012,0.4,0.141,77,70,1.1,0.15,0.701,0.148,20246871,0.538,1631000000,1896000000,Cluster 2
0.013,1740776.0,Russian Federation,1524916112079,0.063,669,0.01,0.4,0.108,75,63,1.7,0.149,0.72,0.131,142385523,0.737,13239000000,30169000000,Cluster 2
0.009,45962.0,Serbia,36990001284,0.107,546,0.007,0.4,0.173,77,71,1.3,0.169,0.694,0.137,7291436,0.552,951000000,1106000000,Cluster 2
0.01,38757.0,Switzerland,549104835881,0.109,7697,0.004,0.8,0.027,85,80,1.2,0.151,0.68,0.169,7824909,0.737,17614000000,13528000000,Cluster 2
0.011,304805.0,Ukraine,136419300368,0.078,231,0.01,0.2,0.159,76,65,1.2,0.139,0.703,0.158,45870700,0.687,4696000000,4134000000,Cluster 2
0.013,493505.0,United Kingdom,2295522887422,0.096,3489,0.004,0.9,0.005,82,79,1.2,0.176,0.659,0.166,62766365,0.813,40746000000,61368000000,Cluster 2
0.016,24202.0,Bahrain,25713547869,0.043,747,0.007,0.6,0.072,77,76,1.3,0.199,0.781,0.02,1251513,0.885,2163000000,684000000,Cluster 2
0.019,571612.0,"Iran, Islamic Rep.",422567967405,0.073,416,0.016,0.1,0.12,75,71,0.7,0.236,0.712,0.052,74462314,0.706,2631000000,10570000000,Cluster 2
0.032,114667.0,Iraq,142814704615,0.031,141,0.03,0.0,0.133,73,65,0.8,0.412,0.554,0.034,30962380,0.69,1736000000,1675000000,Cluster 1
0.022,70656.0,Israel,231674400562,0.076,2165,0.004,0.7,0.05,84,80,1.2,0.272,0.623,0.104,7623600,0.918,5824000000,4725000000,Cluster 2
0.029,20821.0,Jordan,26425379367,0.085,361,0.018,0.3,0.09,75,72,1.0,0.351,0.615,0.034,6046000,0.825,4390000000,1736000000,Cluster 2
0.021,93696.0,Kuwait,119934674735,0.028,1116,0.009,0.6,0.049,75,73,1.3,0.252,0.726,0.021,2991580,0.983,574000000,7106000000,Cluster 2
0.013,20403.0,Lebanon,38009950249,0.072,620,0.009,0.4,0.083,81,77,0.7,0.237,0.678,0.084,4341092,0.872,8026000000,4868000000,Cluster 2
0.022,57202.0,Oman,58813004375,0.028,582,0.01,0.4,0.068,78,74,1.6,0.274,0.701,0.025,2802768,0.752,1246000000,1768000000,Cluster 2
0.032,21852.0,"Yemen, Rep.",31743751169,0.051,66,0.046,0.1,0.238,64,61,0.5,0.42,0.553,0.027,22763008,0.317,1161000000,252000000,Cluster 1
0.014,373081.0,Australia,1141793593834,0.089,5138,0.004,0.8,0.073,84,80,1.0,0.189,0.676,0.134,22031800,0.887,32336000000,27534000000,Cluster 2
0.022,1291.0,Fiji,3225095136,0.042,154,0.02,0.2,0.075,72,66,0.8,0.29,0.661,0.048,860559,0.518,809000000,100000000,Cluster 2
0.024,103.0,"Micronesia, Fed. Sts.",294117230,0.138,393,0.033,0.2,0.151,69,68,0.3,0.369,0.593,0.038,103619,0.223,29000000,8000000,Cluster 1
0.015,31551.0,New Zealand,143466535135,0.102,3260,0.005,0.8,0.063,83,79,1.1,0.205,0.665,0.13,4367800,0.862,4904000000,3037000000,Cluster 2
0.03,3135.0,Papua New Guinea,9480047959,0.041,57,0.051,0.0,0.104,64,60,0.3,0.391,0.582,0.028,6858945,0.13,2500000,138000000,Cluster 1
0.033,202.0,Solomon Islands,681587105,0.074,95,0.027,0.1,0.144,68,66,0.2,0.408,0.56,0.033,526447,0.2,65400000,51200000,Cluster 1
0.027,117.0,Vanuatu,700804286,0.047,139,0.016,0.1,0.055,73,69,0.7,0.382,0.579,0.039,236299,0.246,242000000,33000000,Cluster 1
0.017,513.0,Antigua and Barbuda,1135555556,0.057,736,0.009,0.5,0.11,78,73,1.9,0.262,0.665,0.072,87233,0.262,298000000,52000000,Cluster 2
0.017,180512.0,Argentina,462703793707,0.082,751,0.013,0.5,0.106,79,72,1.4,0.249,0.645,0.106,40374224,0.91,5629000000,6375000000,Cluster 2
0.016,2464.0,"Bahamas, The",7888087000,0.074,1626,0.011,0.4,0.055,78,72,1.2,0.225,0.706,0.07,360498,0.825,2159000000,369000000,Cluster 2
0.013,1503.0,Barbados,4433700000,0.067,978,0.014,0.7,0.087,77,72,1.2,0.193,0.703,0.104,280396,0.321,1074000000,351000000,Cluster 2
0.024,422.0,Belize,1398500000,0.058,265,0.016,0.1,0.139,76,70,0.6,0.355,0.606,0.039,308595,0.45,264000000,39000000,Cluster 1
0.026,15456.0,Bolivia,19649631308,0.055,106,0.035,0.2,0.099,69,64,0.7,0.36,0.593,0.047,10156601,0.664,339000000,421000000,Cluster 1
0.016,419754.0,Brazil,2143067871760,0.09,989,0.015,0.4,0.4,77,70,1.0,0.255,0.676,0.069,195210154,0.843,6180000000,19340000000,Cluster 2
0.011,499137.0,Canada,1614072093764,0.114,5273,0.005,0.8,0.026,83,79,0.8,0.165,0.694,0.142,34005274,0.809,18438000000,36975000000,Cluster 2
0.014,72258.0,Chile,217501911334,0.071,894,0.008,0.5,0.048,82,76,1.2,0.221,0.687,0.092,17150760,0.886,2422000000,1808000000,Cluster 2
0.02,75680.0,Colombia,287018184638,0.068,418,0.016,0.4,0.094,77,70,1.0,0.288,0.656,0.056,46444798,0.75,2727000000,2373000000,Cluster 2
0.016,7770.0,Costa Rica,36298327670,0.097,750,0.009,0.4,0.171,82,77,0.7,0.249,0.686,0.065,4669685,0.717,2179000000,533000000,Cluster 2
0.022,20964.0,Dominican Republic,50980167048,0.055,278,0.026,0.3,0.121,76,70,0.9,0.312,0.628,0.06,10016797,0.738,4209000000,554000000,Cluster 2
0.019,260.0,Grenada,771111097,0.06,438,0.012,0.3,0.106,75,70,1.2,0.275,0.652,0.072,104677,0.357,112000000,10000000,Cluster 2
0.032,11118.0,Guatemala,41338007893,0.069,198,0.028,0.1,0.133,75,68,1.3,0.415,0.541,0.044,14341576,0.493,1379000000,1002000000,Cluster 1
0.022,1701.0,Guyana,2259288396,0.066,188,0.032,0.3,0.145,68,63,0.7,0.376,0.592,0.033,786126,0.282,80000000,73000000,Cluster 1
0.027,2120.0,Haiti,6622541529,0.067,45,0.073,0.1,0.175,64,60,0.4,0.362,0.594,0.045,9896400,0.52,169000000,431000000,Cluster 1
0.027,8108.0,Honduras,15839344592,0.087,176,0.021,0.1,0.189,75,70,1.2,0.368,0.589,0.043,7621204,0.517,627000000,406000000,Cluster 2
0.015,7158.0,Jamaica,13230844040,0.053,255,0.016,0.3,0.205,76,70,1.2,0.29,0.631,0.078,2690824,0.537,2095000000,235000000,Cluster 2
0.02,443674.0,Mexico,1051627949327,0.063,603,0.014,0.3,0.053,79,74,0.8,0.3,0.64,0.06,117886404,0.778,12628000000,9001000000,Cluster 2
